ts,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018-07-30 23:31:01.318532,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0
2018-07-30 23:50:59.549820,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0
2018-07-31 00:11:05.691049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0
2018-07-31 00:31:05.591557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0
2018-07-31 00:52:10.342436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0
2018-07-31 01:11:30.436112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0
2018-07-31 01:36:05.489498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0
2018-07-31 01:52:15.562161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0
2018-07-31 02:14:40.426506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0
2018-07-31 02:34:45.338092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0
2018-07-31 02:52:40.558544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0
2018-07-31 03:13:41.185717,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0
2018-07-31 03:32:32.431559,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0
2018-07-31 03:53:53.285754,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0
2018-07-31 04:24:52.301530,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0
2018-07-31 04:32:17.323086,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0
2018-07-31 04:54:07.347331,0.0,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0
2018-07-31 05:12:43.473495,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 05:44:53.246636,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 06:14:49.687142,0.0,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 06:34:13.505018,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 06:54:28.581740,0.0,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 07:14:14.485560,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 07:38:49.582601,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 07:51:04.536088,0.0,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 08:11:09.413787,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 08:44:24.576124,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 08:53:34.426936,0.0,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 09:12:05.446387,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 09:36:31.201864,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 09:59:06.448830,6.0,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31 10:13:51.223038,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-07-31 10:33:26.377700,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-07-31 10:51:06.251888,72.0,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-07-31 11:13:26.055746,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
2018-07-31 11:34:00.668193,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
2018-07-31 11:58:51.894125,214.0,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0
2018-07-31 12:11:21.786749,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0
2018-07-31 12:49:46.936792,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0
2018-07-31 12:51:06.856865,395.0,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0
2018-07-31 13:35:44.569580,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0
2018-07-31 13:51:09.685599,535.0,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0
2018-07-31 14:12:29.540897,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0
2018-07-31 14:41:54.831640,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0
2018-07-31 14:51:44.452668,656.0,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0
2018-07-31 15:11:14.498226,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0
2018-07-31 15:36:32.842597,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0
2018-07-31 15:51:17.820689,747.0,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0
2018-07-31 16:18:22.945485,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0
2018-07-31 16:32:27.794427,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0
2018-07-31 16:52:12.929031,800.0,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0
2018-07-31 17:17:23.077103,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0,200.0
2018-07-31 17:31:03.050494,820.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0,200.0
2018-07-31 18:04:43.142034,0.0,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0,200.0
2018-07-31 18:11:28.140094,776.0,674.0,533.0,370.0,201.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,74.0,116.0,127.0,153.0,181.0,200.0,209.0
2018-07-31 18:47:18.204494,750.0,589.0,442.0,310.0,177.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,118.0,157.0,187.0,210.0,221.0,247.0,274.0
2018-07-31 18:51:48.082312,750.0,589.0,442.0,304.0,177.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,120.0,157.0,185.0,210.0,221.0,247.0,274.0
2018-07-31 19:11:08.121424,584.0,444.0,300.0,166.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,188.0,281.0,322.0,364.0,355.0,335.0,347.0,344.0
2018-07-31 19:31:53.089686,564.0,446.0,319.0,176.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,191.0,286.0,322.0,364.0,357.0,340.0,347.0,344.0
2018-07-31 19:51:08.016417,571.0,447.0,320.0,176.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,191.0,286.0,329.0,364.0,357.0,340.0,350.0,344.0
2018-07-31 20:11:28.020671,525.0,357.0,196.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,57.0,169.0,267.0,321.0,367.0,366.0,348.0,346.0,345.0,310.0
2018-07-31 20:31:23.016665,539.0,366.0,196.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,182.0,267.0,324.0,377.0,366.0,354.0,355.0,345.0,310.0
2018-07-31 20:51:07.925827,498.0,340.0,199.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,182.0,275.0,324.0,377.0,371.0,354.0,355.0,349.0,312.0
2018-07-31 21:12:59.286901,340.0,199.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,182.0,275.0,324.0,377.0,371.0,354.0,355.0,349.0,312.0,245.0
2018-07-31 21:31:54.661347,305.0,204.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,182.0,270.0,324.0,377.0,373.0,354.0,355.0,346.0,312.0,245.0
2018-07-31 21:52:29.285556,372.0,196.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,184.0,272.0,342.0,439.0,422.0,386.0,372.0,346.0,309.0,245.0
2018-07-31 22:11:04.164469,196.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,184.0,272.0,342.0,439.0,422.0,386.0,372.0,346.0,309.0,245.0,182.0
2018-07-31 22:32:04.299538,198.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,179.0,272.0,330.0,439.0,422.0,386.0,379.0,359.0,310.0,244.0,182.0
2018-07-31 22:51:19.328996,194.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,179.0,272.0,330.0,427.0,422.0,386.0,378.0,359.0,310.0,244.0,182.0
2018-07-31 23:11:04.092623,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,179.0,272.0,330.0,427.0,422.0,386.0,378.0,359.0,310.0,244.0,182.0,109.0
2018-07-31 23:31:04.255394,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,177.0,272.0,330.0,423.0,422.0,386.0,376.0,359.0,310.0,241.0,182.0,109.0
2018-07-31 23:51:04.364688,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,187.0,304.0,330.0,423.0,419.0,386.0,376.0,357.0,310.0,241.0,180.0,109.0
2018-08-01 00:12:39.102805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,187.0,304.0,330.0,423.0,419.0,386.0,376.0,357.0,310.0,241.0,180.0,109.0,31.0
2018-08-01 00:31:54.185542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,187.0,304.0,330.0,423.0,419.0,386.0,376.0,357.0,310.0,241.0,180.0,109.0,31.0
2018-08-01 00:51:09.300069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,184.0,296.0,388.0,423.0,423.0,386.0,376.0,353.0,310.0,241.0,186.0,109.0,31.0
2018-08-01 01:12:35.394015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,184.0,296.0,379.0,423.0,423.0,389.0,376.0,353.0,308.0,241.0,186.0,113.0,31.0,0.0
2018-08-01 01:31:05.169526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,184.0,296.0,375.0,423.0,423.0,392.0,376.0,353.0,308.0,241.0,186.0,116.0,31.0,0.0
2018-08-01 01:51:05.308960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,178.0,278.0,358.0,465.0,423.0,392.0,379.0,353.0,308.0,241.0,186.0,116.0,33.0,0.0
2018-08-01 02:11:20.237508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,178.0,278.0,358.0,465.0,423.0,392.0,379.0,353.0,308.0,241.0,186.0,116.0,33.0,0.0,0.0
2018-08-01 02:31:05.315674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,175.0,278.0,358.0,467.0,423.0,392.0,377.0,353.0,308.0,241.0,186.0,116.0,34.0,0.0,0.0
2018-08-01 02:51:05.341344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,175.0,278.0,358.0,467.0,423.0,392.0,377.0,353.0,308.0,241.0,186.0,116.0,34.0,0.0,0.0
2018-08-01 03:11:05.443520,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,180.0,294.0,369.0,474.0,495.0,392.0,377.0,351.0,308.0,241.0,186.0,116.0,34.0,0.0,0.0,0.0
2018-08-01 03:31:03.924136,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,180.0,300.0,369.0,474.0,493.0,392.0,377.0,352.0,308.0,241.0,188.0,116.0,34.0,0.0,0.0,0.0
2018-08-01 03:50:59.838814,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,180.0,300.0,369.0,474.0,493.0,392.0,377.0,352.0,308.0,241.0,188.0,116.0,34.0,0.0,0.0,0.0
2018-08-01 04:11:05.748211,0.0,0.0,0.0,0.0,0.0,4.0,57.0,180.0,300.0,369.0,474.0,493.0,392.0,377.0,352.0,308.0,241.0,188.0,116.0,34.0,0.0,0.0,0.0,0.0
2018-08-01 04:31:05.810208,0.0,0.0,0.0,0.0,0.0,5.0,59.0,166.0,289.0,368.0,444.0,431.0,362.0,381.0,355.0,316.0,247.0,191.0,120.0,34.0,0.0,0.0,0.0,0.0
2018-08-01 04:51:05.782587,0.0,0.0,0.0,0.0,0.0,5.0,59.0,168.0,285.0,368.0,442.0,431.0,362.0,363.0,355.0,316.0,247.0,191.0,120.0,35.0,0.0,0.0,0.0,0.0
2018-08-01 05:11:05.843077,0.0,0.0,0.0,0.0,5.0,59.0,168.0,285.0,368.0,442.0,431.0,362.0,363.0,355.0,316.0,247.0,191.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 05:31:05.816766,0.0,0.0,0.0,0.0,5.0,59.0,168.0,285.0,368.0,442.0,431.0,362.0,363.0,355.0,316.0,247.0,191.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 05:51:25.939876,0.0,0.0,0.0,0.0,3.0,57.0,174.0,293.0,380.0,484.0,503.0,456.0,459.0,424.0,316.0,247.0,191.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 06:11:04.865634,0.0,0.0,0.0,3.0,57.0,174.0,293.0,380.0,484.0,503.0,456.0,459.0,424.0,316.0,247.0,191.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 06:31:02.068946,0.0,0.0,0.0,4.0,54.0,168.0,283.0,375.0,484.0,490.0,456.0,459.0,424.0,316.0,247.0,184.0,120.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 06:51:57.034465,0.0,0.0,0.0,4.0,50.0,167.0,283.0,366.0,472.0,495.0,458.0,460.0,430.0,355.0,247.0,184.0,114.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 07:11:06.618354,0.0,0.0,4.0,50.0,167.0,283.0,366.0,472.0,495.0,458.0,460.0,430.0,355.0,247.0,184.0,114.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 07:31:06.734963,0.0,0.0,3.0,41.0,128.0,236.0,326.0,413.0,494.0,506.0,498.0,445.0,338.0,240.0,170.0,95.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 07:51:01.593760,0.0,0.0,3.0,41.0,128.0,236.0,326.0,413.0,494.0,506.0,498.0,445.0,338.0,240.0,170.0,95.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 08:13:28.596407,0.0,3.0,40.0,131.0,228.0,300.0,373.0,399.0,387.0,401.0,385.0,316.0,242.0,170.0,95.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 08:31:03.359802,0.0,3.0,39.0,133.0,225.0,298.0,367.0,401.0,387.0,389.0,385.0,316.0,249.0,170.0,95.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 08:51:03.490688,0.0,3.0,41.0,132.0,227.0,301.0,353.0,384.0,401.0,413.0,395.0,317.0,254.0,186.0,95.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 09:11:18.412800,3.0,41.0,132.0,227.0,301.0,353.0,384.0,401.0,413.0,395.0,317.0,254.0,186.0,95.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 09:31:03.587326,3.0,45.0,134.0,224.0,298.0,357.0,381.0,406.0,413.0,389.0,317.0,254.0,180.0,95.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 09:51:18.507479,2.0,45.0,135.0,229.0,301.0,363.0,375.0,381.0,368.0,332.0,303.0,243.0,158.0,107.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01 10:11:53.616855,45.0,135.0,229.0,301.0,363.0,375.0,381.0,368.0,332.0,303.0,243.0,158.0,107.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2018-08-01 10:31:03.444641,50.0,114.0,230.0,314.0,391.0,425.0,446.0,466.0,403.0,312.0,245.0,167.0,100.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2018-08-01 10:51:08.476922,50.0,114.0,230.0,314.0,391.0,425.0,446.0,466.0,403.0,312.0,245.0,167.0,100.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2018-08-01 11:11:13.375506,114.0,230.0,314.0,391.0,425.0,446.0,466.0,403.0,312.0,245.0,167.0,100.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0
2018-08-01 11:31:08.471279,108.0,183.0,280.0,386.0,440.0,436.0,359.0,318.0,288.0,256.0,195.0,103.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0
2018-08-01 11:52:29.244431,70.0,151.0,231.0,339.0,437.0,440.0,367.0,312.0,287.0,256.0,193.0,103.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0
2018-08-01 12:11:09.224712,151.0,231.0,339.0,437.0,440.0,367.0,312.0,287.0,256.0,193.0,103.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,184.0
2018-08-01 12:31:04.129117,240.0,399.0,432.0,428.0,412.0,393.0,355.0,286.0,236.0,180.0,103.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,186.0
2018-08-01 12:51:04.258826,240.0,399.0,432.0,428.0,412.0,393.0,355.0,286.0,236.0,180.0,103.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,186.0
2018-08-01 13:11:04.151979,399.0,432.0,428.0,412.0,393.0,355.0,286.0,236.0,180.0,103.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,186.0,348.0
2018-08-01 13:30:58.383489,355.0,409.0,462.0,451.0,398.0,327.0,287.0,237.0,146.0,75.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,187.0,350.0
2018-08-01 13:51:04.152866,360.0,418.0,474.0,471.0,406.0,328.0,286.0,237.0,144.0,75.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,187.0,351.0
2018-08-01 14:11:34.217060,418.0,474.0,471.0,406.0,328.0,286.0,237.0,144.0,75.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,187.0,351.0,501.0
2018-08-01 14:44:36.250033,418.0,474.0,471.0,406.0,328.0,286.0,237.0,144.0,75.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,187.0,351.0,501.0
2018-08-01 15:05:17.179995,474.0,471.0,406.0,328.0,286.0,237.0,144.0,75.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,187.0,351.0,501.0,611.0
2018-08-01 15:24:47.215985,585.0,505.0,398.0,328.0,341.0,261.0,197.0,108.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,190.0,355.0,504.0,615.0
2018-08-01 15:44:42.093971,585.0,505.0,420.0,409.0,341.0,261.0,197.0,108.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,190.0,355.0,504.0,615.0
2018-08-01 16:04:47.168412,505.0,420.0,409.0,341.0,261.0,197.0,108.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,193.0,361.0,510.0,621.0,694.0
2018-08-01 16:24:42.094487,292.0,398.0,417.0,370.0,268.0,191.0,122.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,195.0,361.0,516.0,621.0,697.0
2018-08-01 16:44:42.209225,292.0,398.0,417.0,370.0,268.0,191.0,122.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,195.0,361.0,516.0,621.0,697.0
2018-08-01 17:05:22.115048,266.0,321.0,330.0,261.0,191.0,125.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,195.0,361.0,516.0,627.0,699.0,741.0
2018-08-01 17:24:42.062344,260.0,310.0,342.0,268.0,186.0,118.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,61.0,194.0,361.0,516.0,629.0,699.0,744.0
